 

stn;time;gre000z0;tre200s0;sre000z0
STG;202407070550;17;10.2;0
STG;202407070600;19;10.4;0
STG;202407070610;25;10.3;0
STG;202407070620;20;10.3;0
STG;202407070630;14;10.3;0
STG;202407070640;18;10.2;0
STG;202407070650;13;10.1;0
STG;202407070700;18;10.1;0
STG;202407070710;24;10.0;0
STG;202407070720;34;9.8;0
STG;202407070730;55;9.9;0
STG;202407070740;50;9.8;0
STG;202407070750;54;9.8;0
STG;202407070800;93;10.0;0
STG;202407070810;69;10.2;0
STG;202407070820;68;10.1;0
STG;202407070830;67;10.1;0
STG;202407070840;41;10.1;0
STG;202407070850;71;10.4;0
STG;202407070900;132;10.6;0
STG;202407070910;176;10.6;0
STG;202407070920;147;11.0;0
STG;202407070930;146;10.9;0
STG;202407070940;132;11.1;0
STG;202407070950;171;11.6;0
STG;202407071000;277;11.5;0
STG;202407071010;204;11.2;0
STG;202407071020;211;11.3;0
STG;202407071030;506;12.2;0
STG;202407071040;425;12.2;0
STG;202407071050;321;12.0;0
STG;202407071100;365;12.4;0
STG;202407071110;412;12.4;0
STG;202407071120;493;12.9;0
STG;202407071130;467;13.2;0
STG;202407071140;600;13.0;2
STG;202407071150;532;13.4;0
STG;202407071200;316;12.8;0
STG;202407071210;284;13.1;0
STG;202407071220;281;13.7;0
STG;202407071230;250;13.5;0
STG;202407071240;290;13.6;0
STG;202407071250;319;13.6;0
STG;202407071300;276;13.4;0
STG;202407071310;340;14.0;0
STG;202407071320;347;14.1;0
STG;202407071330;290;13.5;0
STG;202407071340;305;13.7;0
STG;202407071350;333;14.0;0
STG;202407071400;366;14.1;0
STG;202407071410;375;14.4;0
STG;202407071420;303;14.4;0
STG;202407071430;278;14.4;0
STG;202407071440;291;14.5;0
STG;202407071450;248;14.9;0
STG;202407071500;218;14.4;0
STG;202407071510;166;14.5;0
STG;202407071520;145;14.3;0
STG;202407071530;109;14.3;0
STG;202407071540;104;14.4;0
STG;202407071550;104;14.4;0
STG;202407071600;120;14.5;0
STG;202407071610;122;14.5;0
STG;202407071620;100;14.4;0
STG;202407071630;76;14.4;0
STG;202407071640;81;14.6;0
STG;202407071650;90;14.5;0
STG;202407071700;89;14.4;0
STG;202407071710;106;14.6;0
STG;202407071720;111;14.7;0
STG;202407071730;84;14.6;0
STG;202407071740;95;14.6;2
STG;202407071750;67;14.5;0
STG;202407071800;138;15.2;7
STG;202407071810;71;14.7;0
STG;202407071820;41;14.7;0
STG;202407071830;20;13.7;0
STG;202407071840;29;13.9;0
STG;202407071850;31;13.8;0
STG;202407071900;11;13.4;0
STG;202407071910;5;13.4;0
STG;202407071920;2;13.6;0
STG;202407071930;0;13.5;0
STG;202407071940;0;13.5;0
STG;202407071950;0;13.5;0
STG;202407072000;0;13.5;0
STG;202407072010;0;13.5;0
STG;202407072020;0;13.3;0
STG;202407072030;0;13.3;0
STG;202407072040;0;13.2;0
STG;202407072050;0;13.1;0
STG;202407072100;0;13.3;0
STG;202407072110;0;13.2;0
STG;202407072120;0;13.0;0
STG;202407072130;0;13.1;0
STG;202407072140;0;12.7;0
STG;202407072150;0;13.4;0
STG;202407072200;0;13.3;0
STG;202407072210;0;13.4;0
STG;202407072220;0;13.2;0
STG;202407072230;0;13.7;0
STG;202407072240;0;13.8;0
STG;202407072250;0;13.4;0
STG;202407072300;0;13.5;0
STG;202407072310;0;13.3;0
STG;202407072320;0;13.2;0
STG;202407072330;0;13.4;0
STG;202407072340;0;13.5;0
STG;202407072350;0;13.6;0
STG;202407080000;0;13.4;0
STG;202407080010;0;13.1;0
STG;202407080020;0;13.0;0
STG;202407080030;0;13.4;0
STG;202407080040;0;13.3;0
STG;202407080050;0;13.4;0
STG;202407080100;0;13.5;0
STG;202407080110;0;13.6;0
STG;202407080120;0;13.4;0
STG;202407080130;0;13.4;0
STG;202407080140;0;13.5;0
STG;202407080150;0;13.5;0
STG;202407080200;0;13.4;0
STG;202407080210;0;13.4;0
STG;202407080220;0;13.4;0
STG;202407080230;0;13.4;0
STG;202407080240;0;13.1;0
STG;202407080250;0;13.2;0
STG;202407080300;0;13.3;0
STG;202407080310;0;13.2;0
STG;202407080320;0;13.1;0
STG;202407080330;0;12.8;0
STG;202407080340;1;12.8;0
STG;202407080350;4;12.8;0
STG;202407080400;12;13.0;0
STG;202407080410;21;12.6;0
STG;202407080420;28;12.6;0
STG;202407080430;61;12.7;6
STG;202407080440;68;12.9;4
STG;202407080450;83;13.0;5
STG;202407080500;159;13.3;10
STG;202407080510;202;13.8;10
STG;202407080520;262;14.3;10
STG;202407080530;182;14.1;6
STG;202407080540;143;14.1;4
STG;202407080550;278;14.5;10
STG;202407080600;335;14.6;10
STG;202407080610;370;14.9;10
STG;202407080620;396;15.1;10
STG;202407080630;435;15.1;9
STG;202407080640;405;16.2;8
STG;202407080650;536;16.2;8
STG;202407080700;222;15.0;0
STG;202407080710;193;15.3;0
STG;202407080720;357;15.9;3
STG;202407080730;282;15.4;0
STG;202407080740;445;15.7;6
STG;202407080750;410;15.8;5
STG;202407080800;351;16.0;1
STG;202407080810;442;16.3;2
STG;202407080820;375;16.4;1
STG;202407080830;659;16.9;9
STG;202407080840;343;16.2;1
STG;202407080850;561;17.6;5
STG;202407080900;475;17.0;3
STG;202407080910;680;17.4;9
STG;202407080920;828;18.0;10
STG;202407080930;843;18.1;10
STG;202407080940;840;18.0;10
STG;202407080950;864;18.2;10
STG;202407081000;882;18.5;10
STG;202407081010;897;18.9;10
STG;202407081020;906;19.0;10
STG;202407081030;914;19.5;10
STG;202407081040;922;19.5;10
STG;202407081050;922;20.0;10
STG;202407081100;937;20.1;10
STG;202407081110;940;19.6;10
STG;202407081120;942;19.9;10
STG;202407081130;945;20.4;10
STG;202407081140;945;20.2;10
STG;202407081150;943;20.8;10
STG;202407081200;929;20.8;10
STG;202407081210;933;20.7;10
STG;202407081220;926;21.2;10
STG;202407081230;921;21.1;10
STG;202407081240;912;21.3;10
STG;202407081250;901;21.2;10
STG;202407081300;889;21.6;10
STG;202407081310;874;21.5;10
STG;202407081320;861;22.1;10
STG;202407081330;848;22.1;10
STG;202407081340;834;21.8;10
STG;202407081350;819;22.2;10
STG;202407081400;800;21.8;10
STG;202407081410;785;21.9;10
STG;202407081420;764;22.6;10
STG;202407081430;730;22.0;10
STG;202407081440;703;22.8;10
STG;202407081450;685;22.4;10
STG;202407081500;658;22.5;10
STG;202407081510;634;22.9;10
STG;202407081520;609;22.9;10
STG;202407081530;584;23.1;10
STG;202407081540;558;22.7;10
STG;202407081550;506;22.8;10
STG;202407081600;504;22.7;10
STG;202407081610;472;22.6;10
STG;202407081620;442;22.5;10
STG;202407081630;412;22.9;10
STG;202407081640;382;22.4;10
STG;202407081650;352;22.6;10
STG;202407081700;324;22.4;10
STG;202407081710;293;22.4;10
STG;202407081720;265;22.5;10
STG;202407081730;223;22.4;10
STG;202407081740;179;22.3;10
STG;202407081750;184;22.2;10
STG;202407081800;143;22.1;10
STG;202407081810;123;22.0;10
STG;202407081820;99;21.4;10
STG;202407081830;69;20.8;9
STG;202407081840;35;20.7;0
STG;202407081850;32;20.3;6
STG;202407081900;21;20.2;0
STG;202407081910;12;19.6;0
STG;202407081920;4;19.4;0
STG;202407081930;0;18.9;0
STG;202407081940;0;18.9;0
STG;202407081950;0;18.7;0
STG;202407082000;0;18.6;0
STG;202407082010;0;18.6;0
STG;202407082020;0;18.4;0
STG;202407082030;0;18.5;0
STG;202407082040;0;18.7;0
STG;202407082050;0;18.6;0
STG;202407082100;0;18.5;0
STG;202407082110;0;18.8;0
STG;202407082120;0;18.8;0
STG;202407082130;0;18.8;0
STG;202407082140;0;18.5;0
STG;202407082150;0;18.3;0
STG;202407082200;0;17.9;0
STG;202407082210;0;17.7;0
STG;202407082220;0;17.5;0
STG;202407082230;0;17.3;0
STG;202407082240;0;17.4;0
STG;202407082250;0;17.9;0
STG;202407082300;0;18.4;0
STG;202407082310;0;17.4;0
STG;202407082320;0;17.9;0
STG;202407082330;0;18.5;0
STG;202407082340;0;17.9;0
STG;202407082350;0;17.8;0
STG;202407090000;0;18.1;0
STG;202407090010;0;17.8;0
STG;202407090020;0;18.8;0
STG;202407090030;0;20.2;0
STG;202407090040;0;18.2;0
STG;202407090050;0;19.0;0
STG;202407090100;0;19.1;0
STG;202407090110;0;19.2;0
STG;202407090120;0;19.0;0
STG;202407090130;0;18.1;0
STG;202407090140;0;18.4;0
STG;202407090150;0;18.9;0
STG;202407090200;0;18.4;0
STG;202407090210;0;18.7;0
STG;202407090220;0;18.4;0
STG;202407090230;0;18.2;0
STG;202407090240;0;18.0;0
STG;202407090250;0;17.9;0
STG;202407090300;0;18.8;0
STG;202407090310;0;17.5;0
STG;202407090320;0;18.2;0
STG;202407090330;0;17.7;0
STG;202407090340;2;18.1;0
STG;202407090350;6;17.7;0
STG;202407090400;20;17.9;2
STG;202407090410;34;17.5;10
STG;202407090420;51;16.8;10
STG;202407090430;71;17.4;10
STG;202407090440;94;17.6;10
STG;202407090450;120;17.9;10
STG;202407090500;146;17.9;10
STG;202407090510;173;18.4;10
STG;202407090520;201;18.7;10
STG;202407090530;230;18.4;10
STG;202407090540;259;18.5;10
STG;202407090550;288;19.2;10
STG;202407090600;317;19.3;10
STG;202407090610;346;20.0;10
STG;202407090620;374;20.1;10
STG;202407090630;404;20.3;10
STG;202407090640;433;20.7;10
STG;202407090650;459;20.4;10
STG;202407090700;487;20.1;10
STG;202407090710;514;20.3;10
STG;202407090720;542;20.4;10
STG;202407090730;571;20.9;10
STG;202407090740;600;20.4;10
STG;202407090750;619;20.7;10
STG;202407090800;633;21.0;10
STG;202407090810;654;21.9;10
STG;202407090820;659;21.6;10
STG;202407090830;707;22.3;10
STG;202407090840;717;23.0;10
STG;202407090850;777;22.4;10
STG;202407090900;735;23.3;10
STG;202407090910;804;22.9;10
STG;202407090920;820;23.1;10
STG;202407090930;834;22.9;10
STG;202407090940;842;23.1;10
STG;202407090950;825;23.5;10
STG;202407091000;821;23.3;10
STG;202407091010;878;24.2;10
STG;202407091020;840;23.9;10
STG;202407091030;890;24.1;10
STG;202407091040;890;23.9;10
STG;202407091050;916;24.6;10
STG;202407091100;943;24.4;10
STG;202407091110;908;24.7;10
STG;202407091120;938;24.9;10
STG;202407091130;935;24.9;10
STG;202407091140;951;24.9;10
STG;202407091150;933;25.2;10
STG;202407091200;915;25.2;10
STG;202407091210;921;25.5;10
STG;202407091220;925;25.6;10
STG;202407091230;915;25.7;10
STG;202407091240;903;25.9;10
STG;202407091250;885;26.1;10
STG;202407091300;857;26.0;10
STG;202407091310;801;25.8;10
STG;202407091320;861;25.8;10
STG;202407091330;819;26.5;10
STG;202407091340;815;26.6;10
STG;202407091350;803;26.6;10
STG;202407091400;792;26.4;10
STG;202407091410;772;27.2;10
STG;202407091420;746;26.9;10
STG;202407091430;724;26.5;10
STG;202407091440;702;27.0;10
STG;202407091450;674;27.2;10
STG;202407091500;651;27.3;10
STG;202407091510;626;27.1;10
STG;202407091520;602;27.5;10
STG;202407091530;577;27.4;10
STG;202407091540;548;27.0;10
STG;202407091550;524;27.2;10
STG;202407091600;496;27.0;10
STG;202407091610;466;27.1;10
STG;202407091620;435;27.3;10
STG;202407091630;409;27.0;10
STG;202407091640;379;26.8;10
STG;202407091650;348;26.8;10
STG;202407091700;320;26.6;10
STG;202407091710;294;26.2;10
STG;202407091720;265;26.5;10
STG;202407091730;236;26.5;10
STG;202407091740;207;26.1;10
STG;202407091750;165;26.3;10
STG;202407091800;116;25.8;8
STG;202407091810;116;25.5;10
STG;202407091820;73;24.8;7
STG;202407091830;60;24.5;7
STG;202407091840;62;24.7;10
STG;202407091850;35;24.1;2
STG;202407091900;27;24.6;0
STG;202407091910;11;23.9;0
STG;202407091920;1;23.2;0
STG;202407091930;0;23.0;0
STG;202407091940;0;22.5;0
STG;202407091950;0;22.8;0
STG;202407092000;0;22.9;0
STG;202407092010;0;22.2;0
STG;202407092020;0;22.4;0
STG;202407092030;0;22.8;0
STG;202407092040;0;22.8;0
STG;202407092050;0;21.7;0
STG;202407092100;0;22.4;0
STG;202407092110;0;22.0;0
STG;202407092120;0;21.5;0
STG;202407092130;0;21.8;0
STG;202407092140;0;21.6;0
STG;202407092150;0;21.4;0
STG;202407092200;0;21.0;0
STG;202407092210;0;20.9;0
STG;202407092220;0;22.1;0
STG;202407092230;0;22.5;0
STG;202407092240;0;22.1;0
STG;202407092250;0;22.8;0
STG;202407092300;0;23.0;0
STG;202407092310;0;23.1;0
STG;202407092320;0;23.1;0
STG;202407092330;0;22.8;0
STG;202407092340;0;22.6;0
STG;202407092350;0;22.9;0
STG;202407100000;0;22.9;0
STG;202407100010;0;22.6;0
STG;202407100020;0;22.6;0
STG;202407100030;0;22.4;0
STG;202407100040;0;22.6;0
STG;202407100050;0;22.4;0
STG;202407100100;0;21.5;0
STG;202407100110;0;21.8;0
STG;202407100120;0;22.2;0
STG;202407100130;0;21.9;0
STG;202407100140;0;21.3;0
STG;202407100150;0;21.1;0
STG;202407100200;0;20.7;0
STG;202407100210;0;20.3;0
STG;202407100220;0;19.4;0
STG;202407100230;0;18.6;0
STG;202407100240;0;18.6;0
STG;202407100250;0;18.9;0
STG;202407100300;0;18.3;0
STG;202407100310;0;18.4;0
STG;202407100320;0;18.3;0
STG;202407100330;0;18.4;0
STG;202407100340;0;17.5;0
STG;202407100350;1;17.4;0
STG;202407100400;4;17.6;0
STG;202407100410;13;17.9;0
STG;202407100420;36;17.7;0
STG;202407100430;42;18.0;0
STG;202407100440;34;18.1;0
STG;202407100450;52;18.5;0
STG;202407100500;69;18.8;0
STG;202407100510;99;18.4;0
STG;202407100520;182;19.1;8
STG;202407100530;254;19.6;10
STG;202407100540;312;20.6;10
STG;202407100550;315;20.7;7
STG;202407100600;226;20.3;0
STG;202407100610;238;20.2;0
STG;202407100620;242;20.4;0
STG;202407100630;249;20.2;0
STG;202407100640;244;20.1;0
STG;202407100650;254;20.6;0
STG;202407100700;415;21.5;6
STG;202407100710;519;21.9;8
STG;202407100720;578;22.7;10
STG;202407100730;583;22.8;10
STG;202407100740;559;22.1;10
STG;202407100750;553;22.3;10
STG;202407100800;627;22.8;10
STG;202407100810;638;22.5;10
STG;202407100820;746;23.0;10
STG;202407100830;759;22.7;10
STG;202407100840;754;22.7;10
STG;202407100850;792;23.1;10
STG;202407100900;740;23.3;10
STG;202407100910;800;23.4;10
STG;202407100920;710;23.0;6
STG;202407100930;672;23.9;6
STG;202407100940;720;23.3;6
STG;202407100950;785;22.9;7
STG;202407101000;181;22.3;0
STG;202407101010;125;22.4;0
STG;202407101020;105;21.9;0
STG;202407101030;115;21.4;0
STG;202407101040;146;21.4;0
STG;202407101050;213;21.4;0
STG;202407101100;259;21.3;0
STG;202407101110;235;20.9;0
STG;202407101120;250;21.0;0
STG;202407101130;234;20.7;0
STG;202407101140;219;20.6;0
STG;202407101150;283;20.7;0
STG;202407101200;508;21.6;1
STG;202407101210;555;21.3;0
STG;202407101220;640;21.2;2
STG;202407101230;753;22.6;5
STG;202407101240;704;21.4;5
STG;202407101250;802;21.8;8
STG;202407101300;803;22.7;10
STG;202407101310;891;22.4;10
STG;202407101320;860;22.1;10
STG;202407101330;604;22.9;6
STG;202407101340;745;23.1;9
STG;202407101350;476;21.9;4
STG;202407101400;727;22.5;9
STG;202407101410;786;23.1;10
STG;202407101420;791;22.2;10
STG;202407101430;730;22.7;10
STG;202407101440;710;22.4;10
STG;202407101450;668;22.2;10
STG;202407101500;579;22.8;10
STG;202407101510;359;21.8;5
STG;202407101520;258;21.7;0
STG;202407101530;327;22.3;1
STG;202407101540;296;22.0;0
STG;202407101550;272;22.0;0
STG;202407101600;365;22.5;3
STG;202407101610;402;22.2;4
STG;202407101620;298;22.4;1
STG;202407101630;372;22.8;7
STG;202407101640;377;22.8;10
STG;202407101650;354;22.8;10
STG;202407101700;169;22.4;6
STG;202407101710;83;21.4;0
STG;202407101720;112;21.7;0
STG;202407101730;214;22.2;9
STG;202407101740;237;22.7;9
STG;202407101750;146;22.5;6
STG;202407101800;61;21.4;1
STG;202407101810;37;21.0;0
STG;202407101820;48;20.9;0
STG;202407101830;48;21.1;0
STG;202407101840;41;20.7;0
STG;202407101850;16;20.8;0
STG;202407101900;9;20.6;0
STG;202407101910;0;19.5;0
STG;202407101920;0;19.1;0
STG;202407101930;0;18.7;0
STG;202407101940;0;18.9;0
STG;202407101950;0;19.0;0
STG;202407102000;0;18.6;0
STG;202407102010;0;18.5;0
STG;202407102020;0;18.1;0
STG;202407102030;0;18.2;0
STG;202407102040;0;18.4;0
STG;202407102050;0;18.1;0
STG;202407102100;0;18.0;0
STG;202407102110;0;17.5;0
STG;202407102120;0;18.3;0
STG;202407102130;0;18.5;0
STG;202407102140;0;18.5;0
STG;202407102150;0;18.8;0
STG;202407102200;0;18.4;0
STG;202407102210;0;18.5;0
STG;202407102220;0;18.5;0
STG;202407102230;0;18.6;0
STG;202407102240;0;18.3;0
STG;202407102250;0;18.3;0
STG;202407102300;0;19.2;0
STG;202407102310;0;19.2;0
STG;202407102320;0;18.9;0
STG;202407102330;0;18.9;0
STG;202407102340;0;19.6;0
STG;202407102350;0;19.4;0
STG;202407110000;0;18.9;0
STG;202407110010;0;18.7;0
STG;202407110020;0;18.5;0
STG;202407110030;0;18.5;0
STG;202407110040;0;18.4;0
STG;202407110050;0;18.1;0
STG;202407110100;0;17.8;0
STG;202407110110;0;18.0;0
STG;202407110120;0;18.1;0
STG;202407110130;0;18.1;0
STG;202407110140;0;18.4;0
STG;202407110150;0;18.0;0
STG;202407110200;0;17.7;0
STG;202407110210;0;17.9;0
STG;202407110220;0;17.8;0
STG;202407110230;0;17.8;0
STG;202407110240;0;17.9;0
STG;202407110250;0;17.8;0
STG;202407110300;0;17.8;0
STG;202407110310;0;17.8;0
STG;202407110320;0;17.7;0
STG;202407110330;0;17.7;0
STG;202407110340;0;17.7;0
STG;202407110350;0;17.4;0
STG;202407110400;2;17.5;0
STG;202407110410;6;17.5;0
STG;202407110420;3;17.3;0
STG;202407110430;6;17.7;0
STG;202407110440;13;17.7;0
STG;202407110450;18;17.4;0
STG;202407110500;13;17.7;0
STG;202407110510;34;17.6;0
STG;202407110520;66;17.6;0
STG;202407110530;62;17.6;0
STG;202407110540;80;17.7;0
STG;202407110550;73;17.7;0
STG;202407110600;89;17.6;0
STG;202407110610;139;17.7;0
STG;202407110620;85;17.9;0
STG;202407110630;140;18.1;0
STG;202407110640;149;18.2;0
STG;202407110650;159;18.2;0
STG;202407110700;122;18.1;0
STG;202407110710;95;18.2;0
STG;202407110720;144;18.3;0
STG;202407110730;160;18.4;0
STG;202407110740;284;18.9;1
STG;202407110750;240;19.1;0
STG;202407110800;275;19.1;0
STG;202407110810;479;19.3;5
STG;202407110820;602;20.0;6
STG;202407110830;467;19.9;4
STG;202407110840;278;19.8;0
STG;202407110850;506;20.3;4
STG;202407110900;622;21.2;5
STG;202407110910;434;20.4;1
STG;202407110920;579;21.6;6
STG;202407110930;608;20.6;4
STG;202407110940;517;20.5;3
STG;202407110950;504;20.4;3
STG;202407111000;498;20.5;2
STG;202407111010;634;20.5;3
STG;202407111020;737;20.4;6
STG;202407111030;513;20.6;2
STG;202407111040;750;20.9;5
STG;202407111050;665;21.1;5
STG;202407111100;643;22.7;4
STG;202407111110;532;21.4;3
STG;202407111120;591;22.3;4
STG;202407111130;1105;22.5;10
STG;202407111140;307;21.2;2
STG;202407111150;659;22.6;5
STG;202407111200;1018;22.6;10
STG;202407111210;776;22.5;7
STG;202407111220;1051;23.0;10
STG;202407111230;598;22.7;4
STG;202407111240;866;23.3;9
STG;202407111250;756;23.0;8
STG;202407111300;656;22.9;6
STG;202407111310;615;23.2;5
STG;202407111320;356;22.5;2
STG;202407111330;644;23.1;7
STG;202407111340;686;23.4;8
STG;202407111350;787;23.7;10
STG;202407111400;557;24.2;5
STG;202407111410;210;22.7;0
STG;202407111420;342;23.0;2
STG;202407111430;689;24.0;9
STG;202407111440;509;23.4;5
STG;202407111450;418;23.5;6
STG;202407111500;664;24.5;10
STG;202407111510;626;23.9;10
STG;202407111520;595;24.2;10
STG;202407111530;571;23.9;10
STG;202407111540;481;23.6;9
STG;202407111550;455;24.4;8
STG;202407111600;505;24.3;10
STG;202407111610;387;23.5;8
STG;202407111620;254;23.5;5
STG;202407111630;326;23.8;9
STG;202407111640;132;23.1;0
STG;202407111650;133;22.9;1
STG;202407111700;300;23.6;10
STG;202407111710;129;23.0;1
STG;202407111720;161;22.6;1
STG;202407111730;75;22.4;0
STG;202407111740;76;22.2;0
STG;202407111750;75;22.3;1
STG;202407111800;53;21.9;2
STG;202407111810;25;21.9;0
STG;202407111820;18;21.5;1
STG;202407111830;46;22.4;6
STG;202407111840;12;21.6;0
STG;202407111850;0;21.2;0
STG;202407111900;0;20.8;0
STG;202407111910;0;20.6;0
STG;202407111920;3;21.1;0
STG;202407111930;1;20.4;0
STG;202407111940;0;20.1;0
STG;202407111950;0;20.2;0
STG;202407112000;0;19.6;0
STG;202407112010;0;20.1;0
STG;202407112020;0;18.8;0
STG;202407112030;0;18.7;0
STG;202407112040;0;18.7;0
STG;202407112050;0;18.8;0
STG;202407112100;0;18.9;0
STG;202407112110;0;18.9;0
STG;202407112120;0;18.5;0
STG;202407112130;0;18.7;0
STG;202407112140;0;18.1;0
STG;202407112150;0;18.6;0
STG;202407112200;0;18.6;0
STG;202407112210;0;18.3;0
STG;202407112220;0;18.3;0
STG;202407112230;0;18.4;0
STG;202407112240;0;18.6;0
STG;202407112250;0;18.4;0
STG;202407112300;0;18.3;0
STG;202407112310;0;18.7;0
STG;202407112320;0;19.0;0
STG;202407112330;0;18.5;0
STG;202407112340;0;18.3;0
STG;202407112350;0;18.6;0
STG;202407120000;0;19.1;0
STG;202407120010;0;19.4;0
STG;202407120020;0;19.1;0
STG;202407120030;0;19.4;0
STG;202407120040;0;19.0;0
STG;202407120050;0;19.1;0
STG;202407120100;0;19.3;0
STG;202407120110;0;18.8;0
STG;202407120120;0;19.1;0
STG;202407120130;0;18.8;0
STG;202407120140;0;18.6;0
STG;202407120150;0;18.3;0
STG;202407120200;0;18.0;0
STG;202407120210;0;18.9;0
STG;202407120220;0;18.4;0
STG;202407120230;0;18.9;0
STG;202407120240;0;19.0;0
STG;202407120250;0;19.5;0
STG;202407120300;0;19.4;0
STG;202407120310;0;19.5;0
STG;202407120320;0;19.4;0
STG;202407120330;0;19.1;0
STG;202407120340;0;19.0;0
STG;202407120350;1;19.0;0
STG;202407120400;7;18.8;0
STG;202407120410;12;19.2;0
STG;202407120420;17;19.4;0
STG;202407120430;26;20.0;0
STG;202407120440;20;20.1;0
STG;202407120450;19;20.5;0
STG;202407120500;13;21.0;0
STG;202407120510;9;21.3;0
STG;202407120520;10;21.4;0
STG;202407120530;12;22.0;0
STG;202407120540;11;20.6;0
STG;202407120550;20;19.7;0
STG;202407120600;32;19.0;0
STG;202407120610;39;18.8;0
STG;202407120620;50;18.9;0
STG;202407120630;60;19.2;0
STG;202407120640;85;19.3;0
STG;202407120650;99;19.3;0
STG;202407120700;145;20.3;0
STG;202407120710;156;19.7;0
STG;202407120720;308;20.5;6
STG;202407120730;182;20.5;0
STG;202407120740;151;20.2;0
STG;202407120750;176;20.1;0
STG;202407120800;179;19.9;0
STG;202407120810;160;19.3;0
STG;202407120820;150;19.2;0
STG;202407120830;143;19.4;0
STG;202407120840;146;19.7;0
STG;202407120850;149;20.0;0
STG;202407120900;150;20.1;0
STG;202407120910;165;20.1;0
STG;202407120920;235;20.0;0
STG;202407120930;264;19.9;0
STG;202407120940;231;19.9;0
STG;202407120950;202;19.7;0
STG;202407121000;188;19.6;0
STG;202407121010;215;19.7;0
STG;202407121020;276;19.7;0
STG;202407121030;345;19.7;0
STG;202407121040;647;21.1;7
STG;202407121050;735;21.3;8
STG;202407121100;484;20.9;1
STG;202407121110;525;21.4;2
STG;202407121120;672;21.8;3
STG;202407121130;406;21.9;0
STG;202407121140;305;21.6;0
STG;202407121150;348;21.7;0
STG;202407121200;479;22.2;1
STG;202407121210;369;21.9;0
STG;202407121220;349;21.9;0
STG;202407121230;449;22.3;0
STG;202407121240;351;22.0;0
STG;202407121250;284;21.8;0
STG;202407121300;295;22.0;0
STG;202407121310;196;21.5;0
STG;202407121320;175;21.2;0
STG;202407121330;133;20.9;0
STG;202407121340;468;21.7;1
STG;202407121350;671;21.4;7
STG;202407121400;395;21.7;1
STG;202407121410;266;21.7;0
STG;202407121420;593;21.9;4
STG;202407121430;599;22.6;7
STG;202407121440;633;23.0;9
STG;202407121450;404;23.2;4
STG;202407121500;611;23.7;9
STG;202407121510;524;23.2;6
STG;202407121520;196;22.7;0
STG;202407121530;135;22.5;0
